V1,V2,V3,Amount,Class
-0.094195253,1.227836048,-0.546353782,8.99,0
-1.32698893,0.000454886,1.364147997,1.29,0
1.968970122,-0.136807992,-0.241402562,3.48,0
-0.301919769,0.963801845,1.460140523,10.11,0
1.887748144,-1.326950448,-0.065398129,45.9,0
-0.915044641,2.13635947,0.15611704,10.62,0
-1.480371349,1.855232259,-1.100925662,190.93,0
1.339209229,-0.384720844,0.268652141,10.12,0
-2.710042368,-0.988226732,-0.027846251,55.07,0
0.025443951,0.71115099,-0.605951968,20.1,0
-0.7809266,-4.240933074,-1.822101407,1203.92,0
2.053718233,0.087001867,-1.809791576,1.29,0
-0.401937326,0.65094511,-1.576768624,17.99,0
2.328523104,-1.368552957,-1.09701186,10.2,0
0.65327141,0.539012913,0.312384902,28.88,0
0.105594052,0.703077089,-0.328690847,19.95,0
1.410802108,-0.72339946,0.386757031,22,0
1.941302799,-1.532136282,-1.382026841,76.85,0
-0.381452729,1.390137953,-0.413546751,11.3,0
0.928879652,0.030809666,0.310378411,156.2,0
-2.301389167,0.773861922,-0.366957681,690.84,0
-5.141842762,0.353750374,-1.757599117,56.99,0
-2.998415034,2.345920677,0.676028252,6.01,0
1.166596584,-0.320234116,0.912453825,11.85,0
-1.411636491,-0.844373771,-0.42730629,182.23,0
0.611386932,-1.41985967,1.252375769,299.37,0
1.278315701,0.73681368,-0.545942425,0.76,0
2.03093007,-0.866155322,-0.228221212,26.99,0
1.277180737,0.152824894,-0.108589362,21.99,0
-0.162930408,0.819454128,0.306673305,5.49,0
-3.065822399,0.688124751,0.950612421,13.6,0
-0.935252481,-0.433137017,1.64721872,385.77,0
0.627667891,-0.776320748,0.06638954,285.9,0
-0.790581897,0.242649922,2.025390079,0.12,0
-2.336438549,1.809644347,-1.616837255,8.99,0
1.215011907,-0.107472829,-0.146953916,33.94,0
1.893635514,-0.751600876,-0.22369273,34.95,0
-0.563410995,0.206021805,0.480821264,192.81,0
-1.975544782,1.833780467,1.108344865,3.29,0
1.861408109,-0.335928026,-0.518924566,47.9,0
-0.821807021,0.335682117,-0.244302805,256,0
1.443004017,-0.404001094,-0.171704593,8,0
-1.185307494,1.685250346,0.641055148,4.55,0
-4.261226388,2.809297841,-3.69869385,109.9,0
-2.315912785,2.039997675,0.584295146,0.54,0
1.180237944,0.750788941,0.111606585,28.91,0
0.946443087,0.600386564,0.889782011,0.89,0
0.635724109,-1.23400286,0.988264813,288,0
-2.950409262,0.294228437,0.782660672,14,0
1.440254601,-1.058285176,0.434523738,9.99,0
-0.722205933,1.129111749,1.163028379,1.79,0
-1.501550868,1.22609845,-1.643652041,4,0
1.139683216,0.330031341,0.587708878,18.73,0
-0.064399877,0.837608659,-0.189642785,10.72,0
-0.683601626,1.539109991,1.078175427,1,0
1.540852155,-1.081215716,0.597394965,10,0
2.053425131,-0.115763571,-1.341542949,11.45,0
0.345845539,-0.413349297,0.469990953,30,0
-0.693242797,0.947566842,1.271175817,20.71,0
0.021622396,0.677919782,0.140241754,0.99,0
1.139656537,-0.148399449,0.981073703,24.56,0
1.970768272,-0.119682238,-1.092529988,44.99,0
-0.640378755,1.274538886,0.680874542,1.98,0
-0.02745503,0.337360875,-0.472294007,26.7,0
0.520433113,0.113781932,-1.65664422,10,0
-0.570423986,1.246735808,1.610330966,10,0
-0.713513128,1.206286783,0.529193455,10.75,0
-0.954591166,1.695770825,-1.027405937,8.99,0
-0.596830775,0.347064089,2.777971113,11.5,0
1.825819665,-0.917123159,-0.753181581,130,0
-5.463101289,4.395667607,-2.294156011,3.84,0
0.034375094,0.718380284,0.220922994,6.28,0
-0.043357218,1.242214407,1.963769837,15.88,0
1.176642289,0.15475418,0.2460796,40,0
2.291842451,-1.456884517,-0.636801043,13.2,0
1.334637281,-1.484185934,0.860171381,57.4,0
-1.467918559,0.68166843,0.282573002,93.72,0
0.044389427,0.888248179,0.303988743,2.69,0
-1.90994961,-2.493399515,1.395023601,74.49,0
0.156299977,0.950526298,-0.665173371,1.98,0
-0.701398383,-0.100416953,1.317930564,9.2,0
1.311410812,0.001799353,0.155471838,7.47,0
1.946187162,-0.417795665,-0.277284735,1.6,0
1.932858491,-0.267719481,-0.599535876,40,0
1.05222351,0.617031742,1.075201927,21.14,0
2.30255133,-1.410262906,-1.301974493,20,0
0.068676065,0.702715626,-0.482650872,45.12,0
1.677741001,-1.601919547,-0.476718249,209,0
-0.671674324,0.518890738,1.372534782,16.8,0
-0.874935347,-0.375905855,1.210681491,9.99,0
0.899869437,-0.39486017,1.202738894,96,0
-0.346225499,-3.176300262,-0.362757497,818.41,0
-1.25152709,-1.764010014,1.412997139,19.95,0
1.294783246,-0.471322175,0.192157252,55.95,0
1.968701063,-0.524328068,-2.687422505,46,0
-1.739771541,1.437241942,0.959740739,11.5,0
1.012277923,-0.548809781,1.179495217,60,0
-0.854370734,1.277216588,1.377734893,60.06,0
1.401179587,-1.39492981,1.108879471,6,0
2.112740772,-1.182373936,-0.952584346,59,0
-2.968577614,0.378511476,-6.24342563,4249.73,0
-1.491119632,1.072610619,1.375141069,39.99,0
1.460058204,-0.694340691,-1.021449711,9.99,0
0.132360075,0.543130531,-2.068591646,10,0
2.12866388,-0.043303764,-1.492758485,1.29,0
1.122726975,0.213413513,0.250709643,52.9,0
2.066661867,-0.522840258,-0.73990964,6.47,0
-3.039477879,3.215384504,-1.481390025,7.7,0
1.173983939,-1.062526274,1.442449644,79.44,0
-0.915281533,1.792532273,2.25609222,0.76,0
2.234493529,-0.52972802,-2.336982924,19.95,0
2.074398816,0.183330806,-2.053540464,17.3,0
-0.951808395,0.412057092,1.256236681,60,0
2.027835485,0.125600093,-1.747724617,1,0
-1.648599857,-0.261684576,1.084140488,158,0
-1.561658652,1.884678744,-1.479969357,6.94,0
-3.098004966,-1.636666802,0.481620704,286.92,0
1.809922644,-0.351081678,-1.130647662,104.8,0
-8.556491486,-12.27372264,1.977913358,400,0
-0.676069402,0.468895914,1.595601753,59.9,0
1.868665159,0.556989132,-0.486410979,7.56,0
2.026383248,0.036386855,-1.824198027,45,0
-0.999592078,1.246612194,0.410578124,6.99,0
-1.142216711,1.54231492,1.62352608,34.99,0
-1.455259126,0.631548337,1.527857733,6.6,0
1.289562704,-0.510204541,-1.237776941,22.04,0
-2.961134722,1.473242612,1.774898031,100,0
-1.254202785,1.553468355,1.187487404,94.09,0
-0.801781454,1.374655068,1.719342486,10.57,0
1.148178506,-0.058441103,0.841995842,5,0
1.187423404,-0.235809978,0.153621654,42.35,0
-0.736177953,1.545269899,-0.60810925,9.82,0
1.258849351,-0.065647665,-0.542276164,65.96,0
1.696585253,-0.577393537,-2.076067889,189.68,0
-2.485258547,2.826243081,-1.217829318,1.79,0
-1.130977437,0.051612011,1.572398515,24.99,0
-0.50097658,0.88182588,1.68702608,1.51,0
-0.383336963,1.043221135,1.303679712,2.68,0
-2.365240199,-1.190452862,-0.901471515,16.98,0
-1.022676723,1.591546115,1.288926391,93.69,0
2.062348029,0.003329858,-1.661430016,19.95,0
1.302377965,-0.606529308,-0.681986193,1,0
-2.09399231,-1.521466026,-1.780714689,286,0
0.159783711,1.098832391,-0.474121192,4.49,0
-2.183770532,0.775642198,0.36680113,11.98,0
1.151163548,-0.052224921,1.28230988,9.99,0
2.126374457,-0.235706126,-1.833997029,1,0
-3.816626125,4.1633837,-2.196542611,0.92,0
-0.188689563,0.33197116,0.987892543,67.5,0
1.030345121,-0.097429124,-0.27365607,154.04,0
-0.860000515,0.427965151,1.481347311,8.99,0
1.475985554,-1.079771008,-1.009307131,241.9,0
2.043307636,-0.183593499,-1.951003303,44.95,0
1.240852736,-1.209849948,0.290441635,127.92,0
2.057260933,-0.138332776,-1.118034564,1.98,0
2.01867668,-0.463978113,-1.956182261,46.81,0
2.340708586,-1.291237626,-1.426494958,15,0
-0.967902179,0.259276829,1.434421643,24.99,0
1.015944773,0.042510648,0.381107777,63.65,0
1.50601316,-0.248409468,-0.531059941,15,0
-0.737857518,0.876932701,0.7663,59.95,0
-0.367131777,1.244795854,-0.522544132,12.31,0
-2.036268724,-1.889201496,-0.543817584,333.49,0
-1.344200987,0.261830561,0.196995594,249.88,0
-1.601635762,-0.122318024,1.135719901,373.8,0
0.916083214,-0.723138823,0.192286719,174.88,0
2.055797006,-0.326667773,-2.752040956,1,0
-0.679674141,1.198482769,0.699331791,1,0
1.17966739,0.255239679,0.7192956,1.98,0
-0.95969582,0.736918197,1.722279952,22.89,0
-0.506510046,0.480146106,0.13590022,1,0
1.279074653,-1.335267279,0.711923447,104,0
-0.146847231,1.491504857,0.844680093,53.89,0
0.225431034,0.537649552,-0.841346743,57.88,0
2.065171106,-0.310380855,-1.129378013,21,0
-0.919684322,0.984956165,1.321623257,9.99,0
1.218453513,0.193746901,0.158410868,10.75,0
-1.271277547,2.317275895,-1.027620188,0.69,0
1.137043667,-0.238755403,1.343006291,4.49,0
1.950374719,-0.732293826,-1.204485129,15.95,0
1.731772875,0.076083162,-0.238058899,54.59,0
2.085174876,0.393050578,-4.508200532,0.76,0
1.147282607,0.549791586,-0.587804729,0.76,0
0.955728738,-0.37900659,0.817510992,92.25,0
1.857471227,-0.474137946,0.472224618,21.9,0
1.968394991,-0.470296843,-0.422692155,29.99,0
1.043992454,-0.113723177,1.276763213,45,0
-0.683711017,-0.091567508,-2.721665682,487.91,0
1.810694534,-0.707573044,-0.455656944,11.5,0
2.071332287,-1.818115166,-0.789729929,99.87,0
-2.957143591,-2.172283287,-0.090033492,13.97,0
-1.301451537,1.084941394,0.914351789,194.61,0
1.231253962,-0.531496222,0.857181169,1,0
-0.646179805,0.791502919,1.188482678,263.99,0
2.116162278,0.094966681,-1.966739075,1.98,0
2.024702123,0.010951546,-1.233212336,1.79,0
1.471427812,-0.906620981,-2.685521317,347.58,0
0.059080291,0.848977844,-0.361797096,5.37,0
1.314559632,-0.759450615,0.296835186,58.75,0
-2.48712292,-1.768324206,-0.229980275,156,0
1.157707387,0.214231256,0.101009727,12.31,0
-3.48586436,-1.117647745,0.057920692,31.99,0
2.074718698,-1.051684881,-0.577186296,39.99,0
2.073376889,-0.11013371,-1.842616731,17.99,0
1.26656551,-0.401112206,0.29857547,17.43,0
-0.228289575,-0.416268262,0.127185046,100.1,0
-0.874456939,1.449673901,-0.672041752,30.35,0
2.011839106,-1.223919171,0.252777869,45.9,0
-0.368101801,-0.831229774,0.254721544,23.1,0
-0.818702866,0.089213094,2.197168291,30,0
2.068865377,-0.052032393,-1.353032445,1.99,0
-0.772525517,1.119177229,-1.769000168,8.43,0
-1.334221824,1.007060016,0.821535122,44.99,0
-0.404713991,1.122411528,1.400632579,1.79,0
-0.727871155,0.255008722,0.645892706,275.94,0
2.124853865,0.039871779,-1.729833863,1,0
2.069705725,-0.950599958,-0.421088186,21.49,0
0.795247552,-2.169034791,0.561142285,342,0
-0.067497936,1.598497818,-1.181943817,5.5,0
1.758203322,-1.014160284,-0.868142291,167.73,0
-1.286029429,-0.053331028,3.092914585,50,0
-0.570757836,1.017212864,1.080374246,13.48,0
2.064028347,0.708085591,-3.140203398,0.76,0
0.886620494,-1.26024333,1.294422169,162.81,0
-0.670868895,0.997687686,-0.995554319,1.79,0
0.121383517,0.909062569,-0.122300073,2.58,0
-0.959152698,0.924079606,1.433166932,28.98,0
1.848181519,-0.628646492,-0.31722829,11.5,0
-1.140228879,0.670729504,2.073208243,102.47,0
1.933868451,0.643551281,-0.624915821,6.06,0
-0.526403425,0.321594995,1.793933042,56,0
1.556270798,-1.250221756,-0.874530087,14,0
1.315363665,0.363024015,-0.036760962,1.98,0
1.981710895,-0.528292338,-0.431216832,0.77,0
-9.267535727,-10.35963873,-2.799500841,299,0
-7.568471047,-7.608637961,-2.95433034,9.51,0
1.784201496,-0.783744176,-1.292328634,125.56,0
0.998060081,-0.159224053,-0.01087689,125,0
-1.503415032,-2.122012338,1.734501881,304,0
1.331040459,0.052829758,0.158258896,0,0
1.969734726,-0.251935876,-1.120998369,20.33,0
1.224312981,-1.416266374,0.910085686,125,0
0.488552025,-0.922367137,1.673494394,282.98,0
1.755240043,-0.894592501,-1.034280425,164.96,0
-0.822307143,0.799140098,0.822793902,20,0
-0.697382316,0.569917908,0.115933953,69.34,0
-2.816694466,-3.213930019,-3.480631502,1714,0
-1.0083776,1.210414116,1.466462431,6.26,0
1.255944505,0.357641483,0.307025177,1.98,0
-0.673555553,0.035294657,-0.48432828,12.32,0
-5.100255663,3.63344238,-3.843918624,261.22,1
-1.720870386,0.07016814,2.24962868,30,0
-1.226378701,-0.164616435,3.794466521,182.25,0
-0.951129572,1.283219817,0.263723328,19.09,0
-0.571105564,0.954737207,0.128255385,47.55,0
-0.928044993,1.236288243,1.14375167,7.64,0
-1.594292371,1.868012177,1.939213208,1,0
1.075275449,0.125317113,0.842324617,23.78,0
-1.725504832,0.694717153,0.047330083,35,0
-2.046910237,-1.054657917,1.988911398,195.98,0
-0.71417246,1.281450664,0.667573371,13.48,0
1.953000415,-0.987769605,-0.811881161,80.79,0
1.146226741,0.068699744,0.067164754,29.8,0
0.694997716,-1.316035863,0.703239062,242.72,0
-0.065118503,1.075350333,-0.985966905,55,0
-0.779407282,0.987623361,0.804627926,19.99,0
-1.304622443,0.984769985,1.993991181,19.97,0
1.924448035,-1.522603566,-1.194147474,158,0
-1.647710486,0.214246977,1.083112296,69.99,0
-0.331559132,0.370607167,2.473164628,10,0
-0.744995479,0.959242948,1.222794883,1,0
-0.519079202,-1.669879246,1.429142731,20.7,0
-0.753993061,0.918251715,1.772744151,2.49,0
2.136661858,-0.434176554,-1.716697588,4,0
-1.914773925,1.025721982,1.661385379,7.98,0
-0.369929606,1.162384297,1.434947812,6.99,0
-0.322585058,-0.430533344,0.817952678,93.42,0
-0.764497418,0.353535231,2.362736196,1,0
-1.933654905,0.793494766,0.239014503,8.07,0
0.282515445,-2.992562488,-0.607728386,660.02,0
2.108609201,0.295543103,-2.871146014,29,0
-0.7494673,1.046615132,1.847687647,49.4,0
1.831871114,-0.573948348,-0.635810003,1.18,0
-0.657315163,0.275037539,2.660755816,40,0
-0.441959383,1.080867759,1.410924849,7.15,0
-1.069823026,-0.580428728,2.662601283,65.55,0
1.747777546,-1.267873198,-0.970195133,111,0
1.069934494,0.278499335,1.47814654,18.98,0
1.86486127,-0.25504451,-0.926203074,55,0
1.228223297,0.09322644,0.463012692,17.99,0
0.963817035,-0.80069304,0.338989401,149.9,0
-0.986379073,0.60142025,0.304583011,1.29,0
2.099065284,0.206808817,-2.581232636,9.98,0
-0.60802246,1.239713561,0.273217341,1.6,0
1.373512375,-0.364699538,0.062526915,28,0
1.203524465,0.193175806,0.243656137,24.9,0
-0.431664188,1.984246248,-0.438552438,2.69,0
1.70761714,-0.921317453,-0.297720087,144,0
0.609269555,-1.962265661,0.801865253,321.22,0
1.129163918,-0.356580951,1.208369997,24,0
-0.896136809,1.318915795,1.071825754,0.89,0
-0.967878731,-1.060040892,1.894090526,11.5,0
-2.676907811,-0.25447251,0.530838573,2.49,0
-1.291768038,0.861705628,2.306821981,45,0
-1.0863303,-2.492796843,-0.525336699,51.75,0
1.246498444,-1.297073246,1.459836872,4,0
1.235745583,0.640995357,0.440826856,7.76,0
-0.289859704,-1.001673311,0.214040701,222,0
1.519151225,-1.52996747,-0.700157622,13,0
-0.343131216,0.253520332,2.122347678,22.28,0
1.22656617,-0.454822222,0.780523463,1,0
-0.706795318,0.405228328,2.25626404,1,0
0.965209284,-0.368830242,1.193929136,47.47,0
-1.255099079,-0.022335911,2.185481719,1,0
1.909614478,-1.007378823,-0.558594654,1.95,0
-0.940931032,1.21158304,1.782501414,5,0
-5.014467404,3.85461461,-2.016684199,2.15,0
2.039722987,-1.120051344,-1.49920878,89.35,0
2.107433138,-1.194840852,-0.817005052,39.99,0
-1.228587401,2.006714547,-0.147956007,1,0
-0.040716742,1.033384025,0.003853762,3.58,0
-0.297450402,-2.656934135,-0.118296593,740,0
-1.062769995,1.15173366,2.588646061,16.98,0
-0.804857709,0.422444999,1.793630591,30.77,0
-2.549237458,-6.521153735,-1.795486068,1968,0
0.290768757,0.975296549,-0.630367544,28,0
-2.183780334,0.596610595,0.461595432,28,0
1.798421095,-0.68035176,0.631096929,25.33,0
0.121427524,1.025033006,-0.412957314,5.99,0
1.992392389,-0.524551424,-0.274344615,8.98,0
1.9841802,0.197556774,-2.209485632,29.56,0
1.406322413,-0.164380269,-1.400570658,61.9,0
-0.515661669,0.676387211,2.108321568,69.99,0
0.714553705,-0.8474693,0.763297931,206.92,0
-1.602697582,-0.745577409,2.380370008,35,0
-1.464478135,0.260547007,0.836503964,2.37,0
1.320198783,-0.758478625,0.959744911,39.99,0
1.404907207,-0.905858148,-2.59801531,367,0
-0.775413422,0.993969266,1.518396794,1.98,0
2.132893848,-0.049122806,-2.339364106,0.76,0
-1.739288034,1.325394772,0.528881944,447.15,0
-0.25808814,1.18459515,-0.301921545,4.49,0
-0.120140742,1.088606915,-0.822014038,29.98,0
0.87525099,-1.653093563,0.68223666,250,0
-0.428672842,1.234708746,-2.513292037,0.76,0
-0.581111138,1.430549153,0.728252016,15,0
1.509657681,-1.158935652,0.796995265,6,0
-0.513768548,0.654927507,1.901009248,28,0
1.213059511,0.22669331,-0.887028215,19.49,0
1.988033186,-0.769602823,-1.258878822,94.5,0
-0.429964682,0.862590895,1.273966701,19.77,0
-0.030777222,0.830404848,-0.508319234,14.98,0
1.773232103,-0.852943677,-2.990803879,222.75,0
-0.736483832,0.33863772,0.411571876,1.98,0
-0.663706697,0.409524051,0.957481861,209,0
0.724882987,-2.44411552,-0.226612383,435.7,0
1.769453648,-0.616601857,-0.795649379,97.5,0
-2.111525965,-1.17302935,3.020991095,128.7,0
-1.998717975,-0.643600761,0.860203209,1.3,0
-1.624385167,1.089671566,2.259499054,23.59,0
0.299643609,-2.920233163,-0.104306314,639.98,0
-1.721942997,0.996375831,1.318148152,24.38,0
0.857172863,-0.907535193,0.81012727,187,0
-26.05476464,-37.15422092,-4.707242425,2160.12,0
1.946537825,-0.129410525,-1.837955568,29.99,0
-0.321414167,1.14697063,0.684901547,1.5,0
1.129279441,0.200973709,0.284464278,48.06,0
2.138317572,0.157546053,-1.835899615,2,0
-0.650200252,-0.011759552,1.961271822,61.78,0
-0.743674802,-0.031827488,0.600965013,19.99,0
-0.36380242,0.400476292,1.555836583,30.59,0
-3.168979947,-3.039777781,-1.401739155,200,0
-1.343758995,1.50947842,1.369174603,8.94,0
2.051710853,-2.102837589,0.115557737,96,0
1.926111016,-0.250486315,-1.194020444,1.98,0
-0.491994158,1.100303117,-0.423674766,1,0
-17.66995504,-15.42682032,-3.299031349,40,0
-0.837065983,-0.620423088,0.348932598,679.2,0
-2.025096454,-0.084953087,2.377140285,57.77,0
1.235598256,0.24170863,0.173974753,1.98,0
1.518246868,-1.219815874,-1.314605006,271.99,0
-0.852066902,-0.106879405,2.131734737,10,0
0.124530535,0.732100753,-0.365279361,21.99,0
0.862010773,-1.771779641,0.78006692,235.77,0
0.487018404,-1.37866654,0.649195169,366,0
2.149793653,0.202901993,-2.22469266,2.16,0
-0.121075919,0.118650236,1.345952033,82,0
2.204051554,-0.703610831,-1.63102269,25,0
-0.845514254,0.870149936,-0.672423658,15.43,0
-0.539595336,1.159429639,-0.51735545,15.26,0
1.433001728,-0.383514951,-0.335024007,34.15,0
0.160782592,-2.313273177,-0.848759547,891.34,0
1.254861609,0.732581969,-0.410971038,0.76,0
1.380360011,-0.3340251,-0.184990495,4.64,0
1.510392009,-0.776711393,-0.04537106,10,0
1.315107922,-0.534115609,0.53646334,7.95,0
1.061779013,-1.547823682,-2.629642523,539.66,0
1.987484599,-0.434937303,-0.433413603,0.85,0
-1.451805873,0.937925916,0.877109993,19.97,0
1.161685043,1.16866928,-1.604113812,0.89,0
0.965123508,-0.961506745,-0.119976047,239,0
2.054287964,-0.118125337,-1.439832336,0.89,0
1.238668016,0.05345534,0.357385696,1.98,0
-1.261883446,0.827846841,1.716192966,37.8,0
-5.656754771,-0.689210852,-1.200654277,154,0
1.373640429,-0.433387965,-0.085135533,20.35,0
-0.677786472,1.198409228,0.929796604,27.01,0
-1.45217792,2.1951431,-1.841296172,0.77,0
0.946666463,-0.790444146,0.842380001,118,0
1.884299657,-2.036019836,-0.987459676,207.65,0
0.680193755,-0.44949921,0.275187734,261,0
0.738651103,-0.830213529,-0.673406309,299,0
-0.151478474,0.896317524,0.178224868,0.76,0
-0.466890323,1.023682309,1.678700661,1.29,0
1.943263332,0.182726407,-1.392751294,29.57,0
-1.455719051,-0.082571651,2.13704174,50.95,0
0.841723937,-0.934769551,1.025637221,175,0
2.069827273,0.22008967,-1.642782682,0.99,0
-2.131551499,-7.142557885,-2.270412567,1904.75,0
1.364838621,-1.32040317,0.758627254,13.6,0
1.158373252,0.08212639,0.271422666,1,0
1.248584295,-1.365832548,-1.66068208,400,0
-13.43358781,7.199590597,-10.6731012,89.99,0
1.878728623,-0.346515116,-0.532612689,29.3,0
-1.556305275,0.049350184,2.456626945,52.95,0
0.520400871,-0.81447861,1.156882671,284.73,0
-0.35636936,1.147260288,1.200759628,0.89,0
-0.439869327,1.219737509,1.887540755,6.71,0
-3.692717643,-4.457009302,1.160704315,670,0
-0.314421771,0.91802755,1.685960398,60,0
-1.222909476,0.078714149,1.570060632,39.95,0
1.365531892,-2.496833393,-1.443980779,420.95,0
-0.393069501,0.913314736,-1.062054838,26.75,0
-2.230743356,2.157422728,0.762570916,59.99,0
1.123011379,-0.198961277,0.659611392,44.99,0
-0.417272885,1.177529185,-0.476229821,56.73,0
-0.61449947,0.614440892,1.510671757,11.5,0
1.913572902,0.313920273,-0.07885085,3.78,0
-0.798985175,1.244656868,0.848839154,49.99,0
0.427576014,-3.806555076,-0.913445159,885.68,0
2.040211058,-0.146974975,-2.955933665,1.98,0
-1.450493981,0.423631321,2.664720893,23.45,0
-0.454345576,1.047303772,2.2466214,3.03,0
1.190943532,-0.098385875,-0.380841622,65.48,0
-1.024344026,-1.240017367,2.389490548,224,0
1.157478172,-0.792447849,0.406659527,91.36,0
-0.329545766,1.060561388,-0.109351987,9,0
0.505504384,0.225350328,0.477881481,58.09,0
-0.648446057,-1.169471014,1.13396212,22.6,0
-1.048588474,1.676524106,-0.668395374,8.99,0
1.976688403,-0.455900223,-0.439619303,1,0
-1.102415777,0.205777688,1.46120891,1.98,0
1.179162173,0.2053271,0.704970594,1.98,0
-0.25488786,0.141791432,-0.386182342,49.56,0
1.13514379,0.08799256,0.410433146,1,0
-2.407744575,-1.736248583,1.25451036,120,0
1.243842975,0.173765209,0.490049434,9.99,0
-0.492211042,0.398069628,1.552925655,25,0
-2.799065546,-0.488256083,-1.503972824,408.59,0
-0.698014093,0.692356408,1.54508234,3.4,0
1.092979252,-0.608449099,0.96727055,39.95,0
-0.373553786,0.745287998,-0.884211424,21.19,0
-0.292588052,1.171528003,-0.117422729,8.99,0
1.116144031,-0.554905211,0.725503873,88.72,0
-1.345166487,-0.434519036,0.28452066,26.5,0
2.05302937,-0.409390507,-0.747192095,10,0
1.921228328,0.511174731,-1.475591208,20,0
-0.477092882,0.685159139,1.516680086,8.5,0
-0.350934137,0.206889541,1.549776163,79.99,0
-1.258951853,1.112237008,1.325431121,35.4,0
1.76894844,0.025793124,0.318649644,38.03,0
-0.423717371,1.013684258,0.781220275,23,0
-0.961269106,0.710351523,1.30398274,6.74,0
-1.831567169,0.586057915,3.037265151,46,0
-0.339481185,1.027284435,1.797797309,6.48,0
1.097186773,-0.01646881,-0.305994261,87.54,0
-2.504965741,1.858898802,-2.711637619,3.6,0
0.839329212,-2.173767026,0.328127976,321,0
-0.486268683,-0.474391837,2.177803112,41.75,0
-0.866276904,0.494610428,2.280649286,9.99,0
-0.716092159,0.98344756,-0.427757941,29.97,0
-0.320960018,1.569617689,1.744584113,0.76,0
-1.561356926,1.065399457,0.856125833,14.05,0
-0.177545921,0.855395821,1.527619499,2.5,0
1.575492984,-0.249807758,-2.540444441,219.07,0
1.990428086,-0.166271312,-0.149802174,2.12,0
1.070595352,-1.189443826,0.711869965,159,0
-0.975653346,0.827210462,-0.598638473,335.3,0
1.284217977,0.079155623,-1.181825678,6.99,0
-0.950695709,0.977837153,1.73026696,20.95,0
-1.125589818,0.308797352,1.045655702,51.66,0
-6.740649541,-1.567818881,-1.497902724,10.59,0
-0.2404034,0.06800208,1.086275117,102.34,0
1.312591489,0.077230475,-1.292058701,1.29,0
-0.858973979,-0.560608645,0.364958294,26.85,0
1.343743823,-1.601409524,-0.997885332,124.01,0
1.946485031,-0.283190336,-0.28736694,24.95,0
0.210178568,1.08980259,-1.957672066,23.15,0
2.123106179,-0.277811689,-1.793972576,2.92,0
1.283355416,-0.583568197,0.943967152,30,0
1.10816879,-0.40377569,1.297336042,11.5,0
-1.152030339,-1.335689976,1.918949792,135,0
-0.379609399,0.418646348,1.563992847,11.5,0
2.309679996,-1.281067759,-1.087448716,20,0
-2.992691392,-0.585564734,1.026861769,25.1,0
-0.118997442,0.728944148,-0.050848752,16.65,0
-0.180548188,0.737055352,0.484470551,10.99,0
-1.160389409,0.51285293,-0.200616913,160.96,0
-1.582510644,2.8451834,0.375186539,0.89,0
1.941290101,-0.003167492,-1.995812419,2.69,0
1.912438175,0.007434451,-2.057843995,91.97,0
-1.56448443,0.420806304,2.136372321,16.62,0
-2.46692631,0.102263755,2.457697076,100,0
0.138592762,0.911280915,-0.585776029,2.28,0
0.868475321,-1.092348102,1.251276133,193.9,0
-2.861012536,0.721071176,1.178802369,18.96,0
-0.540009611,0.033410387,0.887960535,96.04,0
0.033848857,0.786544686,0.106689444,5.99,0
2.15445262,0.186600236,-2.17193367,0.76,0
-1.633679932,-0.198262405,-0.523201914,177.78,0
-0.018469507,0.106175394,1.68359755,60,0
-0.248115837,0.748864813,-0.786351998,4.49,0
0.959050832,-0.128116125,0.013882714,144,0
0.977876732,-0.427858553,1.760257951,29.9,0
1.255754353,-1.258254374,1.704335992,2,0
0.386263466,0.639033881,0.342177234,3.99,0
-1.021602868,0.610482595,2.178844872,6.99,0
-1.322530214,1.141742715,-0.302488292,1.99,0
-3.039268274,-2.321322442,2.032954923,216,0
1.944618544,-0.512729771,-0.564269968,36.49,0
2.070611603,-0.322931486,-1.615674,2.92,0
-0.650075914,0.369801959,0.724889009,76.82,0
1.916268605,-0.504170852,-0.215074369,23.49,0
1.111063499,-0.144441971,1.368343217,11.5,0
-0.645821555,-0.350017681,0.270822875,69,0
1.3687374,-1.352339269,-2.168882301,378.41,0
-0.34826523,0.757420864,0.941380279,38.9,0
-0.933946385,1.768789155,-1.833394736,1.04,0
2.101957531,0.324464989,-2.266443959,14.9,0
-0.042630821,1.085589254,-0.703787002,7.7,0
1.314623464,-0.684965984,0.585719478,16,0
1.869861671,-0.265496274,-1.651222692,41.8,0
1.933118427,-0.390020914,-0.719297851,39.95,0
1.410048254,-1.283319227,-1.273139157,301.88,0
2.158830565,-2.063031603,0.895584805,9.9,0
-2.891312685,2.383698156,-0.813141503,33.39,0
-0.939411051,0.896484794,1.779384229,1.29,0
1.948112086,-2.009147002,-0.865859919,171,0
1.13865969,-0.192531098,1.453584583,11.5,0
-0.505243437,-0.468149009,1.856366936,22,0
-0.354057219,1.061307108,1.171182707,1.78,0
1.320905895,-0.942058283,-1.597672988,360,0
2.110819486,-0.049255502,-1.348591251,1.98,0
1.46922944,-0.619163579,-2.406839849,277.53,0
-0.566443525,1.376708919,1.807176006,10.6,0
1.274570653,0.168606195,0.18498824,2.28,0
-0.709694,0.631911253,1.936407024,1.91,0
1.217837433,-0.039447224,-0.644115162,30.24,0
1.151338115,-0.30032151,0.86883759,11.5,0
2.150186259,-1.590640782,-0.386921013,51.8,0
